Offset(P)            #Ptr   #Hnd Access Name
0x000000001ec82580     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceConnectApi.dll
0x000000001ec8a780      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Firewall with Advanced Security.lnk
0x000000001ec8b070      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell (x86).lnk
0x000000001ec8ba10     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DiagCpl.dll
0x000000001ec8bf20     15      0 R--r-- \Device\HarddiskVolume2\Windows\Prefetch\LOGONUI.EXE-09140401.pf
0x000000001ec8e320     16      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\DUMPIT.EXE-04E56E64.pf
0x000000001ec8e470      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD
0x000000001ec8e5a0      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SYSTEM
0x000000001ec8f070      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Windows Easy Transfer Reports.lnk
0x000000001ec8fdd0      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk
0x000000001ec8ff20      2      0 R--rwd \Device\HarddiskVolume2\Users\Public\Libraries\desktop.ini
0x000000001ec913c0      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\ShapeCollector.lnk
0x000000001ec91510      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Windows Easy Transfer.lnk
0x000000001ec91870     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\DiagCpl.dll.mui
0x000000001ec91b20      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell.lnk
0x000000001ec91dd0      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE.lnk
0x000000001ec92780      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\localspl.dll
0x000000001ec92ad0     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\nsi.dll
0x000000001ec99f20     26      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000001eca1070     15      0 R--rwd \Device\HarddiskVolume2\Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
0x000000001eca2220     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1255.NLS
0x000000001eca3ba0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imm32.dll
0x000000001ecaf290     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wpdbusenum.dll
0x000000001ecb1710     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lsm.exe
0x000000001ecb3190     13      0 RW-rwd \Device\HarddiskVolume2\$LogFile
0x000000001ecb4460      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecb4820     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\KBDFR.DLL
0x000000001ecbb070     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1250.NLS
0x000000001ecbd9c0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\StructuredQuery.dll
0x000000001ecbf460     24      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecc1a40      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001ecc2420     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecc4070     16      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\app850.fon
0x000000001ecc4a60     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecc5560      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000001ecc56b0     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1256.NLS
0x000000001eccff20      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RpcRtRemote.dll
0x000000001ecd0820     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\oleaccrc.dll
0x000000001ecd5180     16      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x000000001ecd52d0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001ecdc750      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\notepad.exe
0x000000001ece3b90     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-core-file-l1-2-0.dll
0x000000001ece3dc0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000001ece4930      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000001ece57b0     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ece62d0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winlogon.exe
0x000000001ece7050      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ece7ba0     14      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rsaenh.dll
0x000000001ecf0630      1      1 RWD--- \Device\HarddiskVolume2\Windows\System32\config\RegBack\SOFTWARE
0x000000001ecf5240      4      0 RW-rwd \Device\HarddiskVolume1\$BitMap
0x000000001ecf5630     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dllhost.exe
0x000000001ecf5af0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecf6270      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SYSTEM.LOG2
0x000000001ecf64d0     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1254.NLS
0x000000001ecf6ba0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cfgmgr32.dll
0x000000001ecf8ae0     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecf93f0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ecfa3a0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\smss.exe
0x000000001ecffc10     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\lpk.dll
0x000000001ed092c0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\negoexts.dll
0x000000001ed09490     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0x000000001ed09a70     10      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0x000000001ed0aa20      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netjoin.dll
0x000000001ed1f4e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\normaliz.dll
0x000000001ed22d50     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msprivs.dll
0x000000001ed22f20      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\Hearts.lnk
0x000000001ed24070     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-heap-l1-1-0.dll
0x000000001ed242e0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-time-l1-1-0.dll
0x000000001ed25070      2      0 R--rw- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Python 3.5\Python 3.5 Manuals (32-bit).lnk
0x000000001ed25940      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001ed25d50      7      0 R--r-d \Device\HarddiskVolume2\Program Files\WinRAR\7zxa.dll
0x000000001ed26dc0     16      0 R--r-d \Device\HarddiskVolume2\Users\Jean\AppData\Local\Programs\Python\Python35-32\python.exe
0x000000001ed28790      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\Desktop\Projets
0x000000001ed28f20      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000001ed3a6d0      2      2 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000001ed3b5b0      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeui.ttf
0x000000001ed42f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ed48dd0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-conio-l1-1-0.dll
0x000000001ed48f20     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-core-file-l2-1-0.dll
0x000000001ed4fbf0      1      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x000000001ed50350     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxMRXNP.dll
0x000000001ed504a0      9      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuib.ttf
0x000000001ed52310      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\tahoma.ttf
0x000000001ed52f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\samsrv.dll
0x000000001ed53070      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Credentials
0x000000001ed54070     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\conhost.exe
0x000000001ed54f20      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptdll.dll
0x000000001ed58470     16      0 R--rwd \Device\HarddiskVolume2\Windows\win.ini
0x000000001ed59340      8      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\micross.ttf
0x000000001ed59dc0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ed70640     16      0 R--r-- \Device\HarddiskVolume2\Windows\Prefetch\CONHOST.EXE-1F3E9D7E.pf
0x000000001ed72a90      1      1 R--rw- \Device\HarddiskVolume2\Users\Jean\Desktop
0x000000001ed75a20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x000000001ed77420     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\UIRibbon.dll.mui
0x000000001ed78340     14      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\crypt32.dll
0x000000001ed89940      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winsta.dll
0x000000001ed8c330      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000001edb0400     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\clbcatq.dll
0x000000001edb4050      4      0 R--r-- \Device\HarddiskVolume2\Windows\System32\apisetschema.dll
0x000000001edb41a0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\prnfldr.dll
0x000000001edba9e0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WlS0WndH.dll
0x000000001edbd380      1      1 ------ \Device\NamedPipe\InitShutdown
0x000000001edbd8e0     11      0 R--r-- \Device\HarddiskVolume2\Windows\Globalization\Sorting\SortDefault.nls
0x000000001edbda30      1      1 ------ \Device\NamedPipe\InitShutdown
0x000000001edbdb80      2      1 ------ \Device\NamedPipe\InitShutdown
0x000000001edbe1b0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\services.exe
0x000000001edbe3a0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sqmapi.dll
0x000000001edc22b0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\IconCodecService.dll
0x000000001edc2750      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x000000001edc38c0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rpcrt4.dll
0x000000001edd6950     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\themeservice.dll
0x000000001edd6aa0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wiatrace.dll
0x000000001edd6f20      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\slc.dll
0x000000001edd82e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001edd8b10     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001edec1d0     16      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\marlett.ttf
0x000000001edec520      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001eded070      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sxs.dll
0x000000001eded2d0     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eded530      6      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eded9e0     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\amd64_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_020095e6d39a70fd.manifest
0x000000001edfa680      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001edfa9a0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdigest.dll
0x000000001edfc530     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\amd64_microsoft.windows.isolationautomation_6595b64144ccf1df_1.0.0.0_none_ee2620cf57bc84de.manifest
0x000000001edfe7c0     15      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rpcrt4.dll
0x000000001edfea70      7      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\imm32.dll
0x000000001ee06970     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons000c.dll
0x000000001ee06bf0     12      0 R--r-- \Device\HarddiskVolume2\Windows\Prefetch\FIREFOX.EXE-18ACFCFF.pf
0x000000001ee06f20      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee0a070     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee0a310     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\kernel32.dll
0x000000001ee0d430      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee0d640      2      1 RW-r-- \Device\clfsTxfLog
0x000000001ee10050      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001ee102d0      2      1 RW-rw- \Device\clfsKtmLog
0x000000001ee106c0      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001ee11070     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee11300     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee11c10     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\lpk.dll
0x000000001ee133d0      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001ee13500      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x000000001ee13850      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x000000001ee13b80     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\MAPPING1.MAP
0x000000001ee143f0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee15350      8      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee16070     14      0 ------ \Device\HarddiskVolume2\Windows\System32\C_950.NLS
0x000000001ee16410     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_866.NLS
0x000000001ee167f0      1      1 R----- \Device\HarddiskVolume2\System Volume Information\{72daadbb-38c5-11ed-88e7-080027915912}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001ee17f20     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee19ba0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msls31.dll
0x000000001ee1bf20      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee1c2c0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee1ca50     11      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuii.ttf
0x000000001ee1cba0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\apisetschema.dll
0x000000001ee1d710      3      1 RW--w- \Device\HarddiskVolume2\pagefile.sys
0x000000001ee1df20      4      0 R----- \Device\CdRom0\
0x000000001ee25370      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\srvsvc.dll
0x000000001ee265f0     11      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
0x000000001ee28600     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-crt-string-l1-1-0.dll
0x000000001ee28750     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-core-processthreads-l1-1-1.dll
0x000000001ee29070      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x000000001ee29360      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ee29750      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x000000001ee29b70      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ee2e600      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x000000001ee2e7e0      2      1 ------ \Device\NamedPipe\
0x000000001ee316e0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\npmproxy.dll
0x000000001ee345e0      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x000000001ee352a0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spoolss.dll
0x000000001ee35e20     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winspool.drv
0x000000001ee36f20      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\esscli.dll
0x000000001ee37e20      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mswsock.dll
0x000000001eeac050      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DEFAULT
0x000000001eeac220      1      1 RWD--- \Device\HarddiskVolume2\Windows\System32\config\RegBack\DEFAULT
0x000000001eeac3e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001eeac680      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\csrss.exe
0x000000001eeacc90      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DEFAULT.LOG1
0x000000001eeacdc0      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DEFAULT.LOG2
0x000000001eeae510      6      0 ------ \Device\HarddiskVolume2\Windows\System32\locale.nls
0x000000001eeaf630      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winsrv.dll
0x000000001eeaf780      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\basesrv.dll
0x000000001eeaff20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\csrsrv.dll
0x000000001eeb3be0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wpdshext.dll
0x000000001eec5600     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ExplorerFrame.dll
0x000000001eecf610      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000001eecf760      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000001eed1d10      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eed2350      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001eed24a0      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\wfp\wfpdiag.etl
0x000000001eed2900     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msasn1.dll
0x000000001eed3700      2      1 ------ \Device\NamedPipe\VBoxTrayIPC-Jean
0x000000001eed5c20     14      0 R--rwd \Device\HarddiskVolume2\Program Files\Windows NT\TableTextService\TableTextService.dll
0x000000001eed8070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001eed8250     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Caches\{40FC8D7D-05ED-4FEB-B03B-6C100659EF5C}.2.ver0x0000000000000001.db
0x000000001eed84e0     16      0 R--rw- \Device\HarddiskVolume2\Users\Public\Desktop\Firefox.lnk
0x000000001eed8a00      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eedacd0      1      1 ------ \Device\NamedPipe\trkwks
0x000000001eedb8e0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\thumbcache.dll
0x000000001eedba30      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DeviceCenter.dll
0x000000001eedbf20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\DeviceCenter.dll.mui
0x000000001eedc4c0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini
0x000000001eede070      1      1 ------ \Device\NamedPipe\trkwks
0x000000001eedf820      2      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\KeePass\KeePass.config.xml
0x000000001eee4070      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eee43d0     16      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000001eee4620     16      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000001eee4870     15      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000001eee4ac0     10      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000001eee4d10     16      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000001eee5340     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\networkexplorer.dll
0x000000001eee5490     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\rpcrt4.dll
0x000000001eee56a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001eee57f0     16      0 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000001eee6070     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eee6b10     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eee6c60     16      0 R--rwd \Device\HarddiskVolume2\$Recycle.Bin\S-1-5-21-828923584-3688222221-2804190177-1001\desktop.ini
0x000000001eee6e60      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eee7480     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\normaliz.dll
0x000000001eee8f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001eeeb070      2      1 RW-r-- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\UsrClass.dat{b381ea73-3823-11ed-90bc-080027915912}.TMContainer00000000000000000002.regtrans-ms
0x000000001eeebd20     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lpk.dll
0x000000001eeec070      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Libraries
0x000000001eeecf20      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Libraries
0x000000001eeed070     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pnpts.dll
0x000000001eeed8d0      8      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\gdi32.dll
0x000000001eeef070      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001eef0810      2      0 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Libraries\Music.library-ms
0x000000001eef1420      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001eef17c0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msxml6.dll
0x000000001eef1e40      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001eef2e60      2      0 R--rwd \Device\HarddiskVolume2\Users\Public\Pictures\desktop.ini
0x000000001eef7530      3      1 R--rwd \Device\HarddiskVolume2\Windows\System32\wbem\MOF
0x000000001eef7ef0      2      1 R--rwd \Device\HarddiskVolume2\$Extend\$ObjId
0x000000001ef01dc0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mscoree.dll
0x000000001ef055c0      2      0 R--rwd \Device\HarddiskVolume2\Users\Public\Music\desktop.ini
0x000000001ef06070     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef062b0     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\rpcrt4.dll
0x000000001ef08070      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1f4-0
0x000000001ef0a720     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef0af20     15      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\ucrtbase.dll
0x000000001ef0b880     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci
0x000000001ef0bc20     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.wid
0x000000001ef0d070      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DXP.dll
0x000000001ef0d820      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x000000001ef0f5a0     17      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000001ef0f9e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ef0ff20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001ef10ce0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ef135f0     18      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000
